Compound::DB00929	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0000814
Compound::DB00480	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193
Compound::DB00497	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193
Compound::DB00653	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193
Compound::DB00683	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193
Compound::DB00745	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193
Compound::DB00924	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193
Compound::DB01041	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193
Compound::DB01229	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193
Compound::DB06413	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193
Compound::DB06774	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193
Compound::DB08439	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030193
Compound::DB00898	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030283
Compound::DB00441	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030297
Compound::DB00877	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030807
Compound::DB01590	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030807
Compound::DB00250	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0030809
Compound::DB00281	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031099
Compound::DB00297	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031099
Compound::DB00668	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031099
Compound::DB06774	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031117
Compound::DB00526	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031149
Compound::DB00762	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031149
Compound::DB00203	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031190
Compound::DB00559	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031190
Compound::DB00296	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0031315
Compound::DB00063	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032285
Compound::DB00435	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032285
Compound::DB00641	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032285
Compound::DB01109	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032285
Compound::DB00741	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032310
Compound::DB00331	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032460
Compound::DB00882	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032460
Compound::DB00635	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032533
Compound::DB00482	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032580
Compound::DB06243	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032580
Compound::DB00203	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032914
Compound::DB00482	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032927
Compound::DB01098	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032927
Compound::DB00443	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032962
Compound::DB00898	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0032968
Compound::DB00193	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033038
Compound::DB00820	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033117
Compound::DB00244	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033246
Compound::DB00091	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860
Compound::DB00530	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860
Compound::DB00627	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860
Compound::DB01053	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860
Compound::DB01076	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860
Compound::DB02300	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860
Compound::DB02701	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860
Compound::DB09320	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860
Compound::DB09323	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033860
Compound::DB00368	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033953
Compound::DB04908	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0033953
Compound::DB00031	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034065
Compound::DB00374	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034069
Compound::DB00993	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034069
Compound::DB00073	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034155
Compound::DB00529	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034544
Compound::DB01004	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034544
Compound::DB00368	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034561
Compound::DB00526	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034885
Compound::DB00762	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034885
Compound::DB00111	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034902
Compound::DB00480	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034931
Compound::DB01041	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0034931
Compound::DB00016	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035078
Compound::DB00435	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035126
Compound::DB01001	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035222
Compound::DB06415	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035222
Compound::DB01216	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035309
Compound::DB06826	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035334
Compound::DB01008	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035335
Compound::DB01042	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035335
Compound::DB01181	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035335
Compound::DB00136	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0035579
Compound::DB00051	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036202
Compound::DB00169	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036337
Compound::DB00246	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036337
Compound::DB00307	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036337
Compound::DB00334	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036337
Compound::DB00734	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036337
Compound::DB01224	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036337
Compound::DB01238	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036337
Compound::DB00145	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036341
Compound::DB00169	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036341
Compound::DB00260	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036341
Compound::DB00307	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036341
Compound::DB00363	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036341
Compound::DB00843	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036341
Compound::DB01043	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036341
Compound::DB01113	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036341
Compound::DB01576	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036341
Compound::DB00087	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036421
Compound::DB00531	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036421
Compound::DB01008	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036421
Compound::DB01073	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036421
Compound::DB01088	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036421
Compound::DB01577	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036916
Compound::DB00187	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036983
Compound::DB00368	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036983
Compound::DB01276	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036983
Compound::DB02638	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036983
Compound::DB00040	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0036992
Compound::DB00297	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0037011
Compound::DB01234	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0037011
Compound::DB00764	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0037199
Compound::DB00766	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0037199
Compound::DB00852	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0037199
Compound::DB01060	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0037199
Compound::DB01112	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0037199
Compound::DB01364	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0037199
Compound::DB00080	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0037278
Compound::DB00512	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0037278
Compound::DB00601	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0037278
Compound::DB06149	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0037278
Compound::DB00230	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0037929
Compound::DB01001	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0038218
Compound::DB00065	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0038325
Compound::DB01041	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0038362
Compound::DB06216	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0038506
Compound::DB00746	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0038525
Compound::DB01577	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0038580
Compound::DB01367	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0038868
Compound::DB00512	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0038941
Compound::DB00112	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0039445
Compound::DB00065	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0039483
Compound::DB01009	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0039503
Compound::DB00019	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0039730
Compound::DB08901	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0040136
Compound::DB00184	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0040332
Compound::DB01156	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0040332
Compound::DB00218	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0041296
Compound::DB00440	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0041296
Compound::DB00951	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0041296
Compound::DB01015	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0041296
Compound::DB00747	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0041696
Compound::DB01036	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042024
Compound::DB00305	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042075
Compound::DB00305	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042076
Compound::DB01248	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042076
Compound::DB00563	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042109
Compound::DB00435	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042344
Compound::DB00264	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042510
Compound::DB00864	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042900
Compound::DB00186	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042963
Compound::DB00377	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042963
Compound::DB00502	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042963
Compound::DB00673	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042963
Compound::DB00904	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042963
Compound::DB01069	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042963
Compound::DB01075	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042963
Compound::DB01234	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042963
Compound::DB06717	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0042963
Compound::DB06819	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0043116
Compound::DB00515	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0043352
Compound::DB01005	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079218
Compound::DB00073	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079731
Compound::DB00188	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079731
Compound::DB00531	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079731
Compound::DB01234	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079731
Compound::DB00073	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079758
Compound::DB00480	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079772
Compound::DB01041	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079772
Compound::DB05015	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079773
Compound::DB00073	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079774
Compound::DB00194	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079774
Compound::DB00480	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079774
Compound::DB00531	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079774
Compound::DB00688	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079774
Compound::DB00864	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079774
Compound::DB01024	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079774
Compound::DB01041	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079774
Compound::DB01073	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0079774
Compound::DB00583	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0080040
Compound::DB00745	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0080040
Compound::DB06413	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0080040
Compound::DB00346	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0080274
Compound::DB00706	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0080274
Compound::DB00362	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085082
Compound::DB00520	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085082
Compound::DB00374	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085096
Compound::DB00374	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085119
Compound::DB00019	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085136
Compound::DB00515	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085136
Compound::DB00531	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085136
Compound::DB00541	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085136
Compound::DB01030	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085136
Compound::DB01206	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085136
Compound::DB01611	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085278
Compound::DB00264	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085298
Compound::DB00512	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085426
Compound::DB00601	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085426
Compound::DB01327	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085426
Compound::DB00681	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085436
Compound::DB01099	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085436
Compound::DB00289	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085633
Compound::DB00051	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085652
Compound::DB00658	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085681
Compound::DB00374	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085786
Compound::DB00682	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0085786
Compound::DB00441	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0087135
Compound::DB00515	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0087135
Compound::DB01229	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0087135
Compound::DB00422	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149654
Compound::DB00297	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149776
Compound::DB01234	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149776
Compound::DB00080	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149778
Compound::DB00512	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149778
Compound::DB06149	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149778
Compound::DB01065	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149878
Compound::DB00515	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149925
Compound::DB00642	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149925
Compound::DB00958	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149925
Compound::DB00112	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149978
Compound::DB00317	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149978
Compound::DB00526	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149978
Compound::DB00544	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149978
Compound::DB00650	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149978
Compound::DB00762	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149978
Compound::DB01101	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149978
Compound::DB11596	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0149978
Compound::DB00230	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0150055
Compound::DB00281	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0150055
Compound::DB00297	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0150055
Compound::DB00813	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0150055
Compound::DB01221	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0150055
Compound::DB00396	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0151526
Compound::DB06789	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0151526
Compound::DB00041	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0151779
Compound::DB00853	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0151779
Compound::DB00958	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0151779
Compound::DB01073	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0151779
Compound::DB01229	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0151779
Compound::DB00112	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0152013
Compound::DB00958	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0152013
Compound::DB01229	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0152013
Compound::DB00002	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0152018
Compound::DB00112	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0152018
Compound::DB00199	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0152020
Compound::DB00704	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0152020
Compound::DB01184	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0152020
Compound::DB06800	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0152020
Compound::DB06774	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0152025
Compound::DB06819	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0152109
Compound::DB00441	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0153619
Compound::DB00515	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0153619
Compound::DB00563	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0153619
Compound::DB00570	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0153619
Compound::DB00997	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0153619
Compound::DB00515	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0153676
Compound::DB00773	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0153676
Compound::DB00997	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0153676
Compound::DB01181	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0153676
Compound::DB00630	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0153690
Compound::DB01026	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0153690
Compound::DB01611	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0153690
Compound::DB00104	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0154830
Compound::DB00140	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0155135
Compound::DB00373	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0155305
Compound::DB00434	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0162429
Compound::DB00984	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0162429
Compound::DB08804	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0162429
Compound::DB00227	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0175694
Compound::DB00230	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0178782
Compound::DB01181	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0205824
Compound::DB00369	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206178
Compound::DB00529	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206178
Compound::DB00073	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206180
Compound::DB00188	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206180
Compound::DB00194	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206180
Compound::DB00480	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206180
Compound::DB00531	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206180
Compound::DB00688	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206180
Compound::DB00864	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206180
Compound::DB01024	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206180
Compound::DB01041	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206180
Compound::DB01073	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206180
Compound::DB01356	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206307
Compound::DB00399	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206638
Compound::DB00515	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206663
Compound::DB00531	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206663
Compound::DB00541	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206663
Compound::DB01206	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206663
Compound::DB00104	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206695
Compound::DB00851	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206704
Compound::DB00853	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206704
Compound::DB00855	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206708
Compound::DB00398	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206726
Compound::DB00851	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206726
Compound::DB00853	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206726
Compound::DB01268	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206728
Compound::DB00373	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206733
Compound::DB00410	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206733
Compound::DB00112	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206734
Compound::DB00530	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206754
Compound::DB01268	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206754
Compound::DB06366	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0206754
Compound::DB00313	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0220603
Compound::DB00530	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0220624
Compound::DB00441	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0220647
Compound::DB00544	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0220647
Compound::DB00958	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0220647
Compound::DB01101	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0220647
Compound::DB00441	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0220648
Compound::DB01229	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0220648
Compound::DB06176	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0220648
Compound::DB00530	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0220650
Compound::DB00853	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0220650
Compound::DB00530	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0220654
